id,vertical,logical_category,subcategory,Param1,Param2,Param3,title,description,LocationName,city,region,price,image_url,url_item,ext_user_id,weborama_id,interests
2216753217,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Мангал с печкой под казан,"💥ПОДАРКИ💥ШУМОВКА💥СПЕЦИИ💥ПОЛОВНИК💥ЛЯГАН💥  Вы ищете Мангал ? Казан ? А какой? Оригинальный ? С гарантией ?  Все это вы можете приобрести у нас :  Отличный узбекский мангал с отдельным отсеком под казан. Идеальный вариант для дачи и отдыха на природе. Можно готовить одновременно плов и жарить шашлык.  .........................................................  Мангал разборный на 11,6 литров / Толщина стенки 3 мм  Диаметр печки - 35,6 см  Высота - 93,2 см  Длинна - 91 см  Ширина - 35 cм  Высота стенки - 15,5 см  Ножки съемные( посередине распорка на винтиках)  ART- HTG777-42  Цвет:Cherr  ...................................................  В наличии также ОРИГИНАЛЬНЫЕ УЗБЕКСКИЕ КАЗАНЫ всех размеров,ТАНДЫРЫ ГЛИНЯНЫЕ, ляганы, шампуры, ножи, пчак саджи и многое другое! Звоните поможем подобрать Мангал нужных размеров  ❗Подарки от нашего магазина:  При покупке МАНГАЛ+КАЗАН =ШУМОВКА СПЕЦИИ В ПОДАРОК!(ЭКОНОМИЯ 450 РУБЛЕЙ)  МАНГАЛ +КАЗАН +ЛЯГАН= ПОЛОВНИК, ШУМОВКА СПЕЦИИ В ПОДАРОК  + РЕЦЕПТ НАСТОЯЩЕГО УЗБЕКСКОГО ПЛОВА  ..................................................  ВЫГОДНЕЕ покупать НАБОРОМ: МАНГАЛ +КАЗАН  Так же вы можете приобрести отдельно казан и печь.  ДОСТАВИМ ПО МОСКВЕ И МО ! САМОВЫВОЗ!  Звонки принимаются КРУГЛОСУТОЧНО  Мы не зависим от курса валюты и НЕ распродаем СТАРОЕ – только новые, качественные и удобные Казаны Мангалы и комплекты.  Консультация и рекомендации – ДАВАЙТЕ ЗАКАЖЕМ?  Пишите и звоните!!! WhatsApp 👇📞",Москва,Москва,Москва,4950.000000000000000,https://23.img.avito.st/640x480/11728568823.jpg,https://avito.ru/2216753217?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,141510282,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2216631292,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Тандыр,"💥ПОДАРКИ💥ДОСТАВКА💥ГАРАНТИЯ💥   Вы ищете ТАНДЫР? А какой? Для бизнеса? С гарантией?   В наших магазинах представлено более 30 разновидностей ТАНДЫРОВ!   ТАНДЫРЫ В НАЛИЧИИ  ГЛИНЯНЫЕ / КИРПИЧНЫЕ / БЕТОННЫЕ   Мы большая компания ,развиваемся на рынке более 7 лет ,за все существование нашего производства НЕ ПРОИЗОШЛО НИ ОДНОГО ВОЗВРАТА !!!   Преимущества нашей компании:   ✅Мы бережем свое имя на рынке ,поэтому нам ДОВЕРЯЮТ   ✅Мы реализуем качественные УЗБЕКСКИЕ ТАНДЫРЫ ДЛЯ БИЗНЕСА и ТАК ЖЕ УСТАНАВЛИВАЕМ по всей МО   ✅Цены ниже рыночных без ущерба качеству за счет прямой работы с производителем   ✅Имеется офлайн магазин в Москве, с возможностью просмотра всего нашего ассортимента   ✅Все товары LUX качества, так как мы бережем свое имя на рынке   ✅Предоставляем сертификат качества   ✅В наличии большой выбор ТАНДЫРОВ / ПЕЧЕЙ и КАЗАНОВ   ✅Доставляем по всей России   ✅Доставляем в день заказа   ✅ Нужен возврат или обмен? Без проблем!   ..............   Тандыр глиняный   Производитель Узбекистан   Вид топлива Уголь / Дрова / Электрический / ГАЗ   Высота с крышкой 66,5 см   Высота чаши 66,5 см   Диаметр 44 см   Внутренний диаметр горловины 53 см   Толщина стенок, см 10 см.   Вес- 700 кг   Гарантия 2 года   Данный комплект прошел полную подготовку и готов к эксплуатации  ...............   Артикул -GDJ561-35  Цвет - Cherr   Внимание!!! Цена указана за ГЛИНЯНУЮ ЧАШКУ   --------------------------------------------------   Более 2000 линеек наименований полезных и нужных товаров по самым доступным ценам. Все товары в наличии.  .  Так же вы можете приобрести отдельно казан и печь, МАНГАЛ С ПЕЧЬЮ ПОД КАЗАН, АФГАНСКИЕ КАЗАНЫ, САДЖИ и многое другое.   ДОСТАВИМ ПО МОСКВЕ И МО ! САМОВЫВОЗ!   Звонки принимаются КРУГЛОСУТОЧНО   Мы не зависим от курса валюты и НЕ распродаем СТАРОЕ – только новые, качественные и удобные ТАНДЫРЫ ДЛЯ БИЗНЕСА   Консультация и рекомендации – ДАВАЙТЕ ЗАКАЖЕМ?   Пишите и звоните!!! WhatsApp 👇📞",Москва,Москва,Москва,16300.000000000000000,https://09.img.avito.st/640x480/11691880409.jpg,https://avito.ru/2216631292?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,141510282,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2216506124,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Печь под казан,"💥ПОДАРКИ💥ДОСТАВКА💥ГАРАНТИЯ💥  Вы ищете Печь ? Казан ? А какой? С гарантией?  В наших магазинах представлено более 20 разновидностей   Мы большая компания ,развиваемся на рынке более 7 лет ,за все существование нашего производства НЕ ПРОИЗОШЛО НИ ОДНОГО ВОЗВРАТА !!!  Преимущества нашей компании:  ✅Мы бережем свое имя на рынке ,поэтому нам ДОВЕРЯЮТ  ✅Цены ниже рыночных без ущерба качеству за счет прямой работы с производителем  ✅Имеется офлайн магазин в Москве, с возможностью просмотра всего нашего ассортимента  ✅Все товары LUX качества, так как мы бережем свое имя на рынке  ✅Предоставляем сертификат качества  ✅В наличии большой выбор ТАНДЫРОВ / ПЕЧЕЙ и КАЗАНОВ  ✅Доставляем по всей России  ✅Доставляем в день заказа  ✅ Нужен возврат или обмен? Без проблем!  Характеристика : Печь на 8 литров  Толщина печи -3 мм   Труба / Заслонка  Диаметр- 34 см  Высота -1,5 метра  Ножки съемные  Смотрите первое фото!  ...............  Артикул -HJC900-44  Цвет - Cherr  --------------------------------------------------  Более 2000 линеек наименований полезных и нужных товаров по самым доступным ценам. Все товары в наличии.  .  Так же вы можете приобрести отдельно казан и печь, МАНГАЛ С ПЕЧЬЮ ПОД КАЗАН, АФГАНСКИЕ КАЗАНЫ, САДЖИ и многое другое.  ДОСТАВИМ ПО МОСКВЕ И МО ! САМОВЫВОЗ!  Звонки принимаются КРУГЛОСУТОЧНО  Мы не зависим от курса валюты и НЕ распродаем СТАРОЕ – только новые, качественные и удобные ТАНДЫРЫ ДЛЯ БИЗНЕСА  Консультация и рекомендации – ДАВАЙТЕ ЗАКАЖЕМ?  Пишите и звоните!!! WhatsApp 👇📞",Москва,Москва,Москва,4490.000000000000000,https://22.img.avito.st/640x480/11690766922.jpg,https://avito.ru/2216506124?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,141510282,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2215916472,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Тандыр,"💥ПОДАРКИ💥ДОСТАВКА💥ГАРАНТИЯ💥  Вы ищете ТАНДЫР? А какой? Для бизнеса? С гарантией?  В наших магазинах представлено более 30 разновидностей ТАНДЫРОВ!  ТАНДЫРЫ В НАЛИЧИИ  ГЛИНЯНЫЕ / КИРПИЧНЫЕ / БЕТОННЫЕ  Мы большая компания ,развиваемся на рынке более 7 лет ,за все существование нашего производства НЕ ПРОИЗОШЛО НИ ОДНОГО ВОЗВРАТА !!!  Преимущества нашей компании:  ✅Мы бережем свое имя на рынке ,поэтому нам ДОВЕРЯЮТ  ✅Мы реализуем качественные УЗБЕКСКИЕ ТАНДЫРЫ ДЛЯ БИЗНЕСА и ТАК ЖЕ УСТАНАВЛИВАЕМ по всей МО  ✅Цены ниже рыночных без ущерба качеству за счет прямой работы с производителем  ✅Имеется офлайн магазин в Москве, с возможностью просмотра всего нашего ассортимента  ✅Все товары LUX качества, так как мы бережем свое имя на рынке  ✅Предоставляем сертификат качества  ✅В наличии большой выбор ТАНДЫРОВ / ПЕЧЕЙ и КАЗАНОВ  ✅Доставляем по всей России  ✅Доставляем в день заказа  ✅ Нужен возврат или обмен? Без проблем!  ..............  Тандыр глиняный  Производитель Узбекистан  Вид топлива Уголь / Дрова / Электрический / ГАЗ  Высота с крышкой 93,05 см  Высота чаши 93,05 см  Диаметр 69 см  Внутренний диаметр горловины 80 см  Толщина стенок, см 10 см.  Вес- 1000кг  Гарантия 2 года  Данный комплект прошел полную подготовку и готов к эксплуатации  ...............  Артикул - UYI100-10  Цвет - Black  Внимание!!! Цена указана за ГЛИНЯНУЮ ЧАШКУ  --------------------------------------------------  Более 2000 линеек наименований полезных и нужных товаров по самым доступным ценам. Все товары в наличии.  .  Так же вы можете приобрести отдельно казан и печь, МАНГАЛ С ПЕЧЬЮ ПОД КАЗАН, АФГАНСКИЕ КАЗАНЫ, САДЖИ и многое другое.  ДОСТАВИМ ПО МОСКВЕ И МО ! САМОВЫВОЗ!  Звонки принимаются КРУГЛОСУТОЧНО  Мы не зависим от курса валюты и НЕ распродаем СТАРОЕ – только новые, качественные и удобные ТАНДЫРЫ ДЛЯ БИЗНЕСА  Консультация и рекомендации – ДАВАЙТЕ ЗАКАЖЕМ?  Пишите и звоните!!! WhatsApp 👇📞",Москва,Москва,Москва,23000.000000000000000,https://89.img.avito.st/640x480/11693850689.jpg,https://avito.ru/2215916472?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,141510282,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2208058507,General,General.HomeAndGarden,Растения,,,,Финиковая Пальма Жюлли - растение искусное цветок,"Дыхание тропических стран, покой и размеренность , атмосфера настраивает на Релакс и отдых.   Хотите и в интерьере создать такое настроение ?  МастерскаяФлора43 предлагает современные искусственное растение, высокого качества и реалистичности.  Они естественно выглядят ,не требуют ухода и не создают проблем.  Когда такое растение есть в вашем интерьере , создаётся ощущение присутствия близкого друга рядом, уютной компании.   Наши растения окружат вас нежной зеленью, смягчат линии стен и красиво заполнят пустоту.  🌿 Финиковая Пальма Жюлли - роскошное качественное растение, премиум качества.  🌿Высота 190 см с кашпо. Листья плотные, красиво окрашенные.  Три фактурных толстеньких Ствола добавляют основательности и реалистичности.   Крона образуется воздушная , красивая и легкая. 👍Бережно упакуем и доставим вам.  🌸 Только первому покупателю красивое кашпо и камушки всего за 599₽!!! Появились вопросы ? Сразу звоните !   👍Проконсультируем, пришлём видео и подберем Кашпо.",Москва,Москва,Москва,8700.000000000000000,https://82.img.avito.st/640x480/11687904882.jpg,https://avito.ru/2208058507?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,2750338,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2208044128,General,General.HomeAndGarden,Растения,,,,Дифененбахия Пятнистая - растение цветок искусное,"Зелёные растения вносят в интерьер неуловимый шарм свежести , гармонии и благополучия .   Все цветёт и зеленеет, все хорошо и спокойно - в такое место захочется возвращаться снова и снова🤗  Флористическая мастерская Флора43 предлагает современные и безпроблемные растения-копии.   Рекомендуем!!!  Диффенбахия Пятнистая - идеальное искусственное растение для дома , премиальное качество, с красивыми светлыми листьями.  🌿 Плотные, изящные листочки один в один повторяют свой оригинал.   🌿3 крупных побега - надежный и реалистичный .  🌿фактура плотных листьев без блеска.   А радовать такой цветок будет каждый день, и вы сможете забыть об уходе за ним.  Такой цветок создаст в интерьере чудесный оазис цветущего сада, летнего солнца и умиротворенности.   Мы уверены, что он осчастливит именно вас! ⠀ 🌿 Высота 112 см. с Кашпо. ⠀🌿ширина ок 45 см  🔥только первому покупателю красивое кашпо всего за 599₽!   🔥Бережно упакуем и доставим Вам!   Появились вопросы по заказу? Звоните нам 📲 прямо сейчас! Оперативно проконсультируем вас.",Москва,Москва,Москва,3400.000000000000000,https://19.img.avito.st/640x480/11664636019.jpg,https://avito.ru/2208044128?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,2750338,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2208169059,General,General.HomeAndGarden,Растения,,,,Фикус Зеленый 2Кроны- растение цветок ручная сборк,"- Вы бы хотели иметь красивое растение?  - И что бы росло и не погибло ?  - А вырастить крупное растение в сухом домашнем климате сложно?  Флористическая мастерская Флора43 предлагает современные авторские растения ручной работы.   Такое нельзя пропустить!  🌿 Фикус Зелёный 2Кроны - стройное искусственное растение , на витом натуральном стволе. Листочки миниатюрные, благородно зеленого цвета, плотные фактурные.  🌿 Легкий уход, эффектный образ и отсутствие проблем!  Высота 175см  Ширина ок 60 см  С таким питомцем дома станет радостно и спокойно!  👍 только первому покупателю красивое кашпо всего за 599!   👍 ! Вам в подарок камушки для засыпки верха  ☎️появились вопросы - смело звони!! ⠀ Заказать можно написав сообщение- легко и быстро.   ⬆️ Если понравилось, ставьте 💗 ⠀  ⠀",Москва,Москва,Москва,6800.000000000000000,https://85.img.avito.st/640x480/11722458985.jpg,https://avito.ru/2208169059?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,2750338,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2208739893,General,General.HomeAndGarden,Растения,,,,Фикус Пестролистный - растение искусственное домой,"Зелёные растения вносят в интерьер неуловимый шарм свежести , гармонии и благополучия .   Все цветёт и зеленеет, все хорошо и спокойно - в такое место захочется возвращаться снова и снова🤗  Флористическая мастерская Флора43 предлагает современные и безпроблемные растения-копии.   Рекомендуем!!!  Фикус Пестролистный Великолепный - изящное искусственное растение для дома , неповторимое , с красивыми листьями.  🌿 Плотные, изящные листочки один в один повторяют свой оригинал.   🌿Уникальный ствол - надежный и причудливый .  🌿Особая технология производства дерева, позволяет создать густую многоуровневую крону, но в то же время легкую.   А радовать такой цветок будет каждый день, и вы сможете забыть об уходе за ним.  Растение выглядит основательно и эффектно , удачно впишется в любой интерьер.   Мы уверены, что он осчастливит именно вас! ⠀ 🌿 Высота 175 см. ⠀🌿ширина ок 60см  🔥только первому покупателю красивое кашпо всего за 599₽!   🔥Бережно упакуем и доставим Вам!   Появились вопросы по заказу? Звоните нам 📲 прямо сейчас! Оперативно проконсультируем вас.",Москва,Москва,Москва,6300.000000000000000,https://98.img.avito.st/640x480/11696587298.jpg,https://avito.ru/2208739893?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,2750338,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2208740582,General,General.HomeAndGarden,Растения,,,,Кротон Кустовой Гранд - растение цветок искусное,"Кротон - растение широко известное и капризное , и вырастить крупное растение в сухом климате сложно.  Да и на долго не оставить, требует полива и ухода.  Флористическая мастерская Флора43 предлагает современные авторские растения- копии.   Созданные по собственной уникальной технологии, они надежные и очень реалистичные.  Рекомендуем:  Кротон Кустовой Гранд - пышное растение , на тройном стволе. 🌿 Продумано все: надежный ствол подчеркивает пышную многоуровневую крону .  А красивое кашпо уравновешивает и гармонизирует весть образ этого крупного искусственного дерева.   🌿 Легкий уход, естественный образ и отсутствие проблем! Это идеальное растение для кафе, офиса, крупного холла.  Густая крона, множество листьев и естественная окраска - создает неповторимый образ , создает маленький райский сад.  Высота 160 см   Ширина ок 70см  С таким питомцем дома станет радостно и спокойно!   🔥Только первому покупателю красивое кашпо всего за 599₽ !  🔥Вам в подарок камушки для засыпки верха!",Москва,Москва,Москва,7100.000000000000000,https://53.img.avito.st/640x480/11687223253.jpg,https://avito.ru/2208740582?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,2750338,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2216841226,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Мангал с печкой под казан,"💥ПОДАРКИ💥ШУМОВКА💥СПЕЦИИ💥ПОЛОВНИК💥ЛЯГАН💥  Вы ищете Мангал ? Казан ? А какой с гарантией ?  Все это вы можете приобрести у нас :  Отличный узбекский мангал с отдельным отсеком под казан. Идеальный вариант для дачи и отдыха на природе. Можно готовить одновременно плов и жарить шашлык.  .........................................................  Мангал разборный на 11,06 литров /Толщина стенки 3 мм  Диаметр печки - 34 см  Высота - 90 см  Длинна - 91 см  Ширина - 34 cм  Высота стенки - 14,5 см  Ножки съемные( посередине распорка на винтиках)  ART-CHK444-621  Цвет:Black  ...................................................  В наличии также ОРИГИНАЛЬНЫЕ УЗБЕКСКИЕ КАЗАНЫ всех размеров,ТАНДЫРЫ ГЛИНЯНЫЕ, ляганы, шампуры, ножи, пчак саджи и многое другое! Звоните поможем подобрать Мангал нужных размеров  ❗Подарки от нашего магазина:  При покупке МАНГАЛ+КАЗАН =ШУМОВКА СПЕЦИИ В ПОДАРОК!(ЭКОНОМИЯ 450 РУБЛЕЙ)  МАНГАЛ +КАЗАН +ЛЯГАН= ПОЛОВНИК, ШУМОВКА СПЕЦИИ В ПОДАРОК  + РЕЦЕПТ НАСТОЯЩЕГО УЗБЕКСКОГО ПЛОВА  ..................................................  ВЫГОДНЕЕ покупать НАБОРОМ: МАНГАЛ +КАЗАН  Так же вы можете приобрести отдельно казан и печь.  ДОСТАВИМ ПО МОСКВЕ И МО ! САМОВЫВОЗ!  Звонки принимаются КРУГЛОСУТОЧНО  Мы не зависим от курса валюты и НЕ распродаем СТАРОЕ – только новые, качественные и удобные Казаны Мангалы и комплекты.  Консультация и рекомендации – ДАВАЙТЕ ЗАКАЖЕМ?  Пишите и звоните!!! WhatsApp 👇📞",Москва,Москва,Москва,4670.000000000000000,https://35.img.avito.st/640x480/11685452835.jpg,https://avito.ru/2216841226?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,141510282,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
