id,vertical,logical_category,subcategory,Param1,Param2,Param3,title,description,LocationName,city,region,price,image_url,url_item,ext_user_id,weborama_id,interests
2211779253,General,General.ConstructionRenovation,Ремонт и строительство,Инструменты,,,Набор инструментов,"Набор инструментов  Набор инструментов SATODW 151 предметов  Удачный вариант для подарка практически на любой праздник  _________________________________  ПОЧЕМУ НУЖНО КУПИТЬ У НАС?  - Возможен САМОВЫВОЗ из офиса или ДОСТАВКА до двери!  - Предоставляем ГАРАНТИЮ на весь инструмент!  - Любые ПРОВЕРКИ перед покупкой!  - ЦЕНЫ НИЖЕ НА 25% чем в магазинах!  - Работаем 24/7 и отвечаем даже ночью!  - Можете проверить КАЧЕСТВО наборов (скрутить колесо)  Параметры :  - Набор инструментов длинна малой трещетки(мм) : 14. 6 8 3   - Набор инструментов sata вес большой трещетки (граммы): 500. 1   6 5   - Набор инструментов sata ход малой трещетки(градусы): 4. 6 9   - Набор инструментов sata высота кейса(мм) : 65. 4 0 2   - Серийный номер: A W 7 8 6 2   _________________________________  Инструмент произведен из ХРОМ-ВАНАДИЕВОЙ стали   Большая просьба ЗВОНИТЬ ЗАРАНЕЕ перед приездом  Звоните или Пишите прямо сейчас и мы расскажем Вам,как получить скидку в 5% на все наборы",Воронеж,Воронеж,Воронежская область,6190.000000000000000,https://97.img.avito.st/640x480/11698294497.jpg,https://avito.ru/2211779253?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,191088453,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2211067363,General,General.ConstructionRenovation,Ремонт и строительство,Инструменты,,,Перфоратор,"Перфоратор     Перфоратор Bosch 2-26    Продаём новый электроинструмент с 2015 года, в 2 раза дешевле чем в магазине, С ГАРАНТИЕЙ    -Самовывоз с офиса или доставка по городу    -Многофункциональная модель с тремя режимами работы    -Наличие Реверса    -Дополнительная рукоятка в комплекте и патрон для сверления    -Можно приехать посмотреть и ПРОВЕРИТЬ перфоратор перед покупкой    Характеристики перфоратор:    Перфоратор максимум оборотов (об/мин):850. 7 8 4 7 1     Перфоратор число ударов(уд/мин):3500. 6 2 9 3 3     Перфоратор серийный номер редуктора : 1 6 7 8 3     Перфоратор серийный номер ударника : 3 1 5 6 4   Серийный номер: S R 0 7 4 3   Работаем ежедневно с 10:00 до 20:00    Отвечаем на звонки 24/7,звоните в удобное для вас время    Большая просьба ЗВОНИТЬ заранее перед приездом    Позвони или напиши сейчас и получи 2пики и 3 бура в подарок, менеджер ответит на все вопросы",Воронеж,Воронеж,Воронежская область,5390.000000000000000,https://05.img.avito.st/640x480/11730229505.jpg,https://avito.ru/2211067363?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,191088453,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2217405609,General,General.ConstructionRenovation,Ремонт и строительство,Двери,,,Межкомнатные Двери (Оплата После Монтажа),"Двери в наличии  👉 Все двери В НАЛИЧИИ на складе! Можете приехать, посмотреть, потрогать!  👉 Двери от производителя  👉 Бесплатный выезд на дом с каталогами  👉 Качественный монтаж с гарантией по договору  👉 Оформление проемов (доборы+наличники)  👉 Установка порога  ==========  ✅ Проводим полный комплекс работ по установке дверей, даем гарантию на двери и монтажные работы!  ✅ Работаем по всему Воронежу и ВО, замеры и консультация бесплатно!  ✅ Возможность беспроцентной рассрочки  ✅ Оплата: наличными, безналичными, картой  ✅ Наш ассортимент можно посмотреть вживую. Все двери в наличии! Приезжайте!  ==========  Полотно межкомнатной двери представляет собой сборную конструкцию, состоит из отдельных элементов (стоевых и перекладин) из LVL-бруса, облицованных экошпоном 3D ЭкоТэк, или более плотным ПВХ покрытием.  ==========  📞 ЗВОНИТЕ 📞 по всем вопросам. Посоветуем и подберем оптимальный для Вас вариант!  👉 Переходите в наш Профиль и смотрите весь ассортимент  📌 Добавляйте объявление в Избранное, чтобы не потерять  Артикл: H-620  ==========  двери, двери межкомнатные, раздвижные двери, двери-купе, деревянные двери, двери межкомнатные раздвижные, двери межкомнатные складные, двери поворотно-сдвижные, двери книжка, двери межкомнатные под заказ, двери под заказ, двери в наличии, двери межкомнатные в наличии, двери межкомнатные глухие, двери межкомнатные со стеклом, двери глухие, двери со стеклом, двери с зеркалом, двери экошпон, двери пвх, двери межкомнатные двойные, двери межкомнатные остекленные",Воронеж,Воронеж,Воронежская область,5200.000000000000000,https://92.img.avito.st/640x480/11688918392.jpg,https://avito.ru/2217405609?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,206052811,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2217744410,General,General.ConstructionRenovation,Ремонт и строительство,Двери,,,"Двери со Склада, Входные и Межкомнатные, Установка","Двери со склада  🚪 Все двери В НАЛИЧИИ на складе! Можете приехать, посмотреть, потрогать!  👍 ЦЕНЫ НИЖЕ рыночных на 10-15%  👷 Выезд замерщика БЕСПЛАТНО по всему Воронежу и области  🔥 СКИДКИ при заказе нескольких дверей  ----------------  ПОЧЕМУ ВЫБИРАЮТ НАС:  ✔️ Наши двери производятся по бескромочной технологии.  ✔️ Установка на следующий день после замера  ✔️ Монтажники с многолетним опытом работы  ✔️ Выполним заказ в любой удобный Вам день  ----------------  ☎️ ЗВОНИТЕ! Наши компетентные специалисты ответят на все вопросы  👍 Приходите к нам и сами убедитесь в высоком КАЧЕСТВЕ наших дверей  📐 Закажите БЕСПЛАТНЫЙ выезд замерщика и уже на следующий день у Вас будут новые двери  👉 Переходите в наш ПРОФИЛЬ и смотрите весь ассортимент  ❤️️ Добавляйте объявление в ИЗБРАННОЕ, чтобы не потерять  Арт. 4073  _____________________________________________________  Двери, двери металлические, двери входные металлические, входные металлические двери, входные двери, металлические двери, двери входные, железная дверь, стальная дверь, замена металлической двери, двери с терморазрывом, термо-двери, двери входные с зеркалом, нестандартные двери, двери межкомнатные, раздвижные двери, двери-купе, двери межкомнатные нестандартные, деревянные двери, межкомнатные двери, двери межкомнатные раздвижные, двери межкомнатные складные, двери поворотно-сдвижные, двери книжка, двери межкомнатные под заказ, двери под заказ, двери в наличии, двери межкомнатные в наличии",Воронеж,Воронеж,Воронежская область,5500.000000000000000,https://36.img.avito.st/640x480/11689263436.jpg,https://avito.ru/2217744410?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,206052811,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2217838003,General,General.ConstructionRenovation,Ремонт и строительство,Двери,,,"Двери с Оптового Склада (Доставка, Установка)",🚪ДВЕРИ CO СКЛАДА 📐ЗАМЕР🚀ДОСТАВКА ⚒УСТАНОВКА   ВХОДНЫЕ И МЕЖКОМНАТНЫЕ   ✅ОПЛАТА ПОСЛЕ УСТАНОВКИ.   ЦЕНЫ ОТ 990 руб ЗА ДВЕРЬ межкомнатную с выставки.   НОВЫЕ ВХОДНЫЕ ДВЕРИ ОТ 7500 руб   Приобретая у нас двери Вы получаете👇👇👇   ✅ БЕСПЛАТНЫЙ ЗАМЕР* 📐ПРОЁМА ДВЕРИ.   ✅ БЕСПЛАТНАЯ ДОСТАВКА*🚀 по г. ВОРОНЕЖ   ✅ БЕСПЛАТНЫЙ ДЕМОНТАЖ*🛠 СТАРОЙ ДВЕРИ.   ✅ ДОСТАВИМ⏰ И УСТАНОВИМ ДВЕРИ В ДЕНЬ ЗАКАЗА.   ✅ ПРОФЕССИОНАЛЬНЫЕ УСТАНОВЩИКИ   ✅ БОЛЕЕ 200 видов ДВЕРЕЙ В НАЛИЧИИ.   ✅ Возможность дистанционного заказа (по телефону/ Whats App)  ☎️ ЗВОНИТЕ ПРЯМО СЕЙЧАС!!! ЗА КОНСУЛЬТАЦИИ ДЕНЕГ НЕ БЕРЁМ!!!   🚪ЗАКАЖИ СЕЙЧАС👇👇👇  👌ОПЛАТИ ПОСЛЕ УСТАНОВКИ🛠,Воронеж,Воронеж,Воронежская область,990.000000000000000,https://89.img.avito.st/640x480/11697847589.jpg,https://avito.ru/2217838003?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,206052811,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2211551373,General,General.ConstructionRenovation,Ремонт и строительство,Инструменты,,,Перфоратор новый,"Перфоратор     Перфоратор Bosch 2-26 быстросъемный    Продаём НОВЫЙ электроинструмент по Воронежу и доставкой по всей России уже более 5 лет,С ГАРАНТИЕЙ    -Самовывоз с офиса или доставка по городу    -Многофункциональная модель с тремя режимами работы    -Наличие Реверса    -Дополнительная рукоятка в комплекте     -Можно приехать посмотреть и ПРОВЕРИТЬ перфоратор перед покупкой    Характеристики перфоратор:  Перфоратор максимум оборотов (об/мин):850. 6 4 5 9 6     Перфоратор макс диаметр сверления (дерево):. 9 4 4 9 6     Перфоратор серийный номер поршня: 7 5 2 4 7     Перфоратор серийный номер ударника : 2 3 3 9 4   Серийный номер: F 4 7 0 9   Работаем ежедневно с 10:00 до 20:00    Отвечаем на звонки 24/7,звоните в удобное для вас время    Большая просьба ЗВОНИТЬ заранее перед приездом    Позвони или напиши сейчас и получи патрон для сверления,пики и буры в подарок, менеджер ответит на все вопросы",Воронеж,Воронеж,Воронежская область,5590.000000000000000,https://11.img.avito.st/640x480/11704041211.jpg,https://avito.ru/2211551373?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,191088453,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2211166454,General,General.ConstructionRenovation,Ремонт и строительство,Инструменты,,,Набор инструментов,"Набор инструментов  Набор инструментов SATAVIP 150 предметов  Удачный вариант для подарка практически на любой праздник  _________________________________  ПОЧЕМУ НУЖНО КУПИТЬ У НАС?  - Возможен САМОВЫВОЗ из офиса или ДОСТАВКА до двери!  - Предоставляем ГАРАНТИЮ на весь инструмент!  - Любые ПРОВЕРКИ перед покупкой!  - ЦЕНЫ НИЖЕ НА 25% чем в магазинах!  - Работаем 24/7 и отвечаем даже ночью!  - Можете проверить КАЧЕСТВО наборов (скрутить колесо)  Параметры :  - Набор инструментов длинна малой трещетки(мм) : 14. 9 7   - Набор инструментов sata вес большой трещетки (граммы): 500. 7   3   - Набор инструментов sata ход малой трещетки(градусы): 4. 1 1   - Набор инструментов sata высота кейса(мм) : 65. 1 2   - Серийный номер: U O 0 1 0 2   _________________________________  Инструмент произведен из ХРОМ-ВАНАДИЕВОЙ стали   Большая просьба ЗВОНИТЬ ЗАРАНЕЕ перед приездом  Звоните или Пишите прямо сейчас и мы расскажем Вам,как получить скидку в 5% на все наборы",Воронеж,Воронеж,Воронежская область,5990.000000000000000,https://68.img.avito.st/640x480/11693132168.jpg,https://avito.ru/2211166454?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,191088453,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2217661587,General,General.ConstructionRenovation,Ремонт и строительство,Двери,,,Межкомнатные Двери со Склада без Посредников,"☑️ДВЕРИ БЕЗ ПОСРЕДНИКОВ!!!  ☑️ ПРОСЬБА ЧИТАТЬ ОБЪЯВЛЕНИЕ ПОЛНОСТЬЮ  ☑️ ЦЕНА УКАЗАНА ЗА ПОЛОТНО В ЭКОШПОНЕ, 4500 РУБ.  ☑️ 👉8500 =ПОЛНЫЙ КОМПЛЕКТ КОРОБКА +5 НАЛИЧНИКОВ НА ДВЕ СТОРОНЫ, ВСЕ ТЕЛЕСКОП + ПОЛОТНО  ☑️ДВЕРИ ВСЕ В НАЛИЧИИ .БЕЗ НАЦЕНОК И ПОСРЕДНИКОВ.  ☑️БЕСКРОМОЧНАЯ&quot; ТЕХНОЛОГИЯ ПРОИЗВОДСТВА,  ☑️КОНСТРУКЦИЯ ДВЕРЕЙ ЦАРГОВАЯ  ☑️МАТЕРИАЛ ДВЕРИ. КОМПОЗИТНЫЙ МЕБЕЛЬНЫЙ ЩИТ НА ОСНОВЕ КАЧЕСТВЕННОГО СОСНОВОГО БРУСА И МDF.  ☑️ СТЕКЛО БЕЛОЕ САТИНАТ, ИЛИ ЛАКАБЕЛЬ, ВСЕ НЕ ПРОСВЕЧИВАЕТСЯ.  ☑️ДВЕРИ ВЛАГОСТОЙКИЕ  ☑️ЦВЕТА: ВЕНГЕ, ЭШ-ВАЙТ, КАПУЧИНО, ПЕПЕЛЬНЫЙ, И ДР.  ☑️РАЗМЕРЫ, 55 *1900, 60 *1900, 60Х2000, 70Х2000, 80Х2000, 90Х2000  ☑️ПОЛНЫЙ КОМПЛЕКТ ЭТО ПОЛОТНО +2,5 ШТ КОРОБКА ТЕЛЕСКОП С УПЛОТНИТЕЛЕМ +5 ШТ НАЛИЧНИК ТЕЛЕСКОП  ☑️ТАК ЖЕ ЕСТЬ ПЛИНТУСА В ЦВЕТЕ ДВЕРЕЙ  ☑️ ЕСТЬ ДОБОРЫ, 10-12-15-20 СМ.  ☑️ ДОСТАВКА И УСТАНОВКА ПО ВОРОНЕЖУ И ВОРОНЕЖСКОЙ ОБЛАСТИ.!  Добавляйте в избранное наше объявление, чтобы не потерять выгодное предложение!  Записывайтесь на бесплатный замер, работаем без выходных, и в отличии от магазинов у нас ОПЛАТА ПОСЛЕ УСТАНОВКИ!!!",Воронеж,Воронеж,Воронежская область,4500.000000000000000,https://56.img.avito.st/640x480/11766713156.jpg,https://avito.ru/2217661587?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,206052811,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2210558420,General,General.ConstructionRenovation,Ремонт и строительство,Стройматериалы,Общестроительные материалы,,Щебень,"Щебень с доставкой по Воронежу и области.   Привезём даже 1 тонну! 🚛  Лучшая цена в Воронеже 💵  Работаем без выходных 📆  ☎️ ЗВОНИТЕ ДОГОВОРИМСЯ 🤝  Добавляйте объявление в избранное чтоб не потерять.  Нас находят:  Щебень, щебень пять на двадцать, щебень для забора, щебень для бетона, щебень с доставкой.",Воронеж,Воронеж,Воронежская область,400.000000000000000,https://68.img.avito.st/640x480/11692979568.jpg,https://avito.ru/2210558420?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,185271524,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2217880688,General,General.ConstructionRenovation,Ремонт и строительство,Двери,,,"Входные Двери Доставка, Установка, Гарантия","ЗВОНИТЕ И ПИШИТЕ! Мы с радостью поможем Вам в выборе! Вы можете заказать по телефону или в сообщении БЕСПЛАТНЫЙ вызов мастера-замерщика с каталогами всей продукции и образцами материала!  👍 АКЦИЯ! СКИДКА 15 % на межкомнатную дверь при покупке входной!  ОСНОВНЫЕ ХАРАКТЕРИСТИКИ: Внешнее покрытие: порошково-полимерное, фрезерованная МДФ-панель, царговая МДФ-панель, металл; Внутреннее покрытие: царговая МДФ-панель, металл; Размеры: 860х2050 мм, 960х2050 мм, нестандарт  - У нас ОТЛИЧНЫЕ ФАБРИЧНЫЕ двери со склада. Продаем напрямую, без посредников, поэтому НИЗКИЕ ЦЕНЫ.  - ГАРАНТИЯ!  - РАССРОЧКА!  - Доставка по городу = БЕСПЛАТНО!  ДОСТАВКА--ДЕМОНТАЖ---МОНТАЖ--ДОГОВОР--ГАРАНТИЯ",Воронеж,Воронеж,Воронежская область,13900.000000000000000,https://95.img.avito.st/640x480/11710136095.jpg,https://avito.ru/2217880688?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,206052811,121821,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
